bus_id,vehicle_id,trip_id,route_id,partenza_sec,arrivo_sec,partenza,arrivo,durata_min
32,BUS32,LINEA_2_LIC_R_41400,LINEA_2_LIC_R,41400,42540,11:30:00,11:49:00,19
32,BUS32,LINEA_2_LIC_A_43200,LINEA_2_LIC,43200,44340,12:00:00,12:19:00,19
32,BUS32,LINEA_2_LIC_R_45000,LINEA_2_LIC_R,45000,46140,12:30:00,12:49:00,19
32,BUS32,LINEA_2_LIC_A_46800,LINEA_2_LIC,46800,47940,13:00:00,13:19:00,19
32,BUS32,LINEA_2_LIC_R_48600,LINEA_2_LIC_R,48600,49740,13:30:00,13:49:00,19
32,BUS32,LINEA_2_LIC_A_50400,LINEA_2_LIC,50400,51540,14:00:00,14:19:00,19
32,BUS32,LINEA_2_LIC_R_52200,LINEA_2_LIC_R,52200,53340,14:30:00,14:49:00,19
32,BUS32,LINEA_2_LIC_A_54000,LINEA_2_LIC,54000,55140,15:00:00,15:19:00,19
32,BUS32,LINEA_2_LIC_R_55800,LINEA_2_LIC_R,55800,56940,15:30:00,15:49:00,19
32,BUS32,LINEA_2_LIC_A_57600,LINEA_2_LIC,57600,58740,16:00:00,16:19:00,19
32,BUS32,LINEA_2_LIC_R_59400,LINEA_2_LIC_R,59400,60540,16:30:00,16:49:00,19
32,BUS32,LINEA_2_LIC_A_61200,LINEA_2_LIC,61200,62340,17:00:00,17:19:00,19
32,BUS32,LINEA_2_LIC_R_63000,LINEA_2_LIC_R,63000,64140,17:30:00,17:49:00,19
32,BUS32,LINEA_2_LIC_A_64800,LINEA_2_LIC,64800,65940,18:00:00,18:19:00,19
32,BUS32,LINEA_2_LIC_R_66600,LINEA_2_LIC_R,66600,67740,18:30:00,18:49:00,19
32,BUS32,LINEA_2_LIC_A_68400,LINEA_2_LIC,68400,69540,19:00:00,19:19:00,19
32,BUS32,LINEA_2_LIC_R_70200,LINEA_2_LIC_R,70200,71340,19:30:00,19:49:00,19
32,BUS32,LINEA_2_LIC_A_72000,LINEA_2_LIC,72000,73140,20:00:00,20:19:00,19
32,BUS32,LINEA_2_LIC_R_73800,LINEA_2_LIC_R,73800,74940,20:30:00,20:49:00,19
32,BUS32,LINEA_2_LIC_A_75600,LINEA_2_LIC,75600,76740,21:00:00,21:19:00,19
32,BUS32,LINEA_2_LIC_R_77400,LINEA_2_LIC_R,77400,78540,21:30:00,21:49:00,19
32,BUS32,LINEA_2_LIC_A_79200,LINEA_2_LIC,79200,80340,22:00:00,22:19:00,19
32,BUS32,LINEA_2_LIC_R_81000,LINEA_2_LIC_R,81000,82140,22:30:00,22:49:00,19
32,BUS32,LINEA_2_LIC_A_82800,LINEA_2_LIC,82800,83940,23:00:00,23:19:00,19
32,BUS32,LINEA_2_LIC_R_84600,LINEA_2_LIC_R,84600,85740,23:30:00,23:49:00,19
33,BUS33,LINEA_2_LIC_A_23400,LINEA_2_LIC,23400,24540,06:30:00,06:49:00,19
33,BUS33,LINEA_2_LIC_R_25200,LINEA_2_LIC_R,25200,26340,07:00:00,07:19:00,19
33,BUS33,LINEA_2_LIC_A_27000,LINEA_2_LIC,27000,28140,07:30:00,07:49:00,19
33,BUS33,LINEA_2_LIC_R_28800,LINEA_2_LIC_R,28800,29940,08:00:00,08:19:00,19
33,BUS33,LINEA_2_LIC_A_30600,LINEA_2_LIC,30600,31740,08:30:00,08:49:00,19
33,BUS33,LINEA_2_LIC_R_32400,LINEA_2_LIC_R,32400,33540,09:00:00,09:19:00,19
33,BUS33,LINEA_2_LIC_A_34200,LINEA_2_LIC,34200,35340,09:30:00,09:49:00,19
33,BUS33,LINEA_2_LIC_R_36000,LINEA_2_LIC_R,36000,37140,10:00:00,10:19:00,19
33,BUS33,LINEA_2_LIC_A_37800,LINEA_2_LIC,37800,38940,10:30:00,10:49:00,19
33,BUS33,LINEA_2_LIC_R_39600,LINEA_2_LIC_R,39600,40740,11:00:00,11:19:00,19
33,BUS33,LINEA_2_LIC_A_41400,LINEA_2_LIC,41400,42540,11:30:00,11:49:00,19
33,BUS33,LINEA_2_LIC_R_43200,LINEA_2_LIC_R,43200,44340,12:00:00,12:19:00,19
33,BUS33,LINEA_2_LIC_A_45000,LINEA_2_LIC,45000,46140,12:30:00,12:49:00,19
33,BUS33,LINEA_2_LIC_R_46800,LINEA_2_LIC_R,46800,47940,13:00:00,13:19:00,19
33,BUS33,LINEA_2_LIC_A_48600,LINEA_2_LIC,48600,49740,13:30:00,13:49:00,19
33,BUS33,LINEA_2_LIC_R_50400,LINEA_2_LIC_R,50400,51540,14:00:00,14:19:00,19
33,BUS33,LINEA_2_LIC_A_52200,LINEA_2_LIC,52200,53340,14:30:00,14:49:00,19
33,BUS33,LINEA_2_LIC_R_54000,LINEA_2_LIC_R,54000,55140,15:00:00,15:19:00,19
33,BUS33,LINEA_2_LIC_A_55800,LINEA_2_LIC,55800,56940,15:30:00,15:49:00,19
33,BUS33,LINEA_2_LIC_R_57600,LINEA_2_LIC_R,57600,58740,16:00:00,16:19:00,19
33,BUS33,LINEA_2_LIC_A_59400,LINEA_2_LIC,59400,60540,16:30:00,16:49:00,19
33,BUS33,LINEA_2_LIC_R_61200,LINEA_2_LIC_R,61200,62340,17:00:00,17:19:00,19
33,BUS33,LINEA_2_LIC_A_63000,LINEA_2_LIC,63000,64140,17:30:00,17:49:00,19
33,BUS33,LINEA_2_LIC_R_64800,LINEA_2_LIC_R,64800,65940,18:00:00,18:19:00,19
33,BUS33,LINEA_2_LIC_A_66600,LINEA_2_LIC,66600,67740,18:30:00,18:49:00,19
33,BUS33,LINEA_2_LIC_R_68400,LINEA_2_LIC_R,68400,69540,19:00:00,19:19:00,19
33,BUS33,LINEA_2_LIC_A_70200,LINEA_2_LIC,70200,71340,19:30:00,19:49:00,19
33,BUS33,LINEA_2_LIC_R_72000,LINEA_2_LIC_R,72000,73140,20:00:00,20:19:00,19
33,BUS33,LINEA_2_LIC_A_73800,LINEA_2_LIC,73800,74940,20:30:00,20:49:00,19
33,BUS33,LINEA_2_LIC_R_75600,LINEA_2_LIC_R,75600,76740,21:00:00,21:19:00,19
33,BUS33,LINEA_2_LIC_A_77400,LINEA_2_LIC,77400,78540,21:30:00,21:49:00,19
33,BUS33,LINEA_2_LIC_R_79200,LINEA_2_LIC_R,79200,80340,22:00:00,22:19:00,19
33,BUS33,LINEA_2_LIC_A_81000,LINEA_2_LIC,81000,82140,22:30:00,22:49:00,19
33,BUS33,LINEA_2_LIC_R_82800,LINEA_2_LIC_R,82800,83940,23:00:00,23:19:00,19
34,BUS34,LINEA_3_A_21600,LINEA_3,21600,23640,06:00:00,06:34:00,34
34,BUS34,LINEA_3_A_25200,LINEA_3,25200,27240,07:00:00,07:34:00,34
34,BUS34,LINEA_3_A_28800,LINEA_3,28800,30840,08:00:00,08:34:00,34
34,BUS34,LINEA_3_A_32400,LINEA_3,32400,34440,09:00:00,09:34:00,34
34,BUS34,LINEA_3_A_36000,LINEA_3,36000,38040,10:00:00,10:34:00,34
34,BUS34,LINEA_3_A_39600,LINEA_3,39600,41640,11:00:00,11:34:00,34
34,BUS34,LINEA_3_A_43200,LINEA_3,43200,45240,12:00:00,12:34:00,34
34,BUS34,LINEA_3_A_46800,LINEA_3,46800,48840,13:00:00,13:34:00,34
34,BUS34,LINEA_3_A_50400,LINEA_3,50400,52440,14:00:00,14:34:00,34
34,BUS34,LINEA_3_A_54000,LINEA_3,54000,56040,15:00:00,15:34:00,34
34,BUS34,LINEA_3_A_57600,LINEA_3,57600,59640,16:00:00,16:34:00,34
34,BUS34,LINEA_3_A_61200,LINEA_3,61200,63240,17:00:00,17:34:00,34
34,BUS34,LINEA_3_A_64800,LINEA_3,64800,66840,18:00:00,18:34:00,34
34,BUS34,LINEA_3_A_68400,LINEA_3,68400,70440,19:00:00,19:34:00,34
34,BUS34,LINEA_3_A_72000,LINEA_3,72000,74040,20:00:00,20:34:00,34
34,BUS34,LINEA_3_A_75600,LINEA_3,75600,77640,21:00:00,21:34:00,34
34,BUS34,LINEA_3_A_79200,LINEA_3,79200,81240,22:00:00,22:34:00,34
34,BUS34,LINEA_3_A_82800,LINEA_3,82800,84840,23:00:00,23:34:00,34
35,BUS35,LINEA_3_A_23400,LINEA_3,23400,25440,06:30:00,07:04:00,34
35,BUS35,LINEA_3_A_27000,LINEA_3,27000,29040,07:30:00,08:04:00,34
35,BUS35,LINEA_3_A_30600,LINEA_3,30600,32640,08:30:00,09:04:00,34
35,BUS35,LINEA_3_A_34200,LINEA_3,34200,36240,09:30:00,10:04:00,34
35,BUS35,LINEA_3_A_37800,LINEA_3,37800,39840,10:30:00,11:04:00,34
35,BUS35,LINEA_3_A_41400,LINEA_3,41400,43440,11:30:00,12:04:00,34
35,BUS35,LINEA_3_A_45000,LINEA_3,45000,47040,12:30:00,13:04:00,34
35,BUS35,LINEA_3_A_48600,LINEA_3,48600,50640,13:30:00,14:04:00,34
35,BUS35,LINEA_3_A_52200,LINEA_3,52200,54240,14:30:00,15:04:00,34
35,BUS35,LINEA_3_A_55800,LINEA_3,55800,57840,15:30:00,16:04:00,34
35,BUS35,LINEA_3_A_59400,LINEA_3,59400,61440,16:30:00,17:04:00,34
35,BUS35,LINEA_3_A_63000,LINEA_3,63000,65040,17:30:00,18:04:00,34
35,BUS35,LINEA_3_A_66600,LINEA_3,66600,68640,18:30:00,19:04:00,34
35,BUS35,LINEA_3_A_70200,LINEA_3,70200,72240,19:30:00,20:04:00,34
35,BUS35,LINEA_3_A_73800,LINEA_3,73800,75840,20:30:00,21:04:00,34
35,BUS35,LINEA_3_A_77400,LINEA_3,77400,79440,21:30:00,22:04:00,34
35,BUS35,LINEA_3_A_81000,LINEA_3,81000,83040,22:30:00,23:04:00,34
36,BUS36,LINEA_AGR_A_21600,LINEA_AGR,21600,22475,06:00:00,06:14:35,14
36,BUS36,LINEA_AGR_R_23400,LINEA_AGR_R,23400,24275,06:30:00,06:44:35,14
36,BUS36,LINEA_AGR_A_25200,LINEA_AGR,25200,26075,07:00:00,07:14:35,14
36,BUS36,LINEA_AGR_R_27000,LINEA_AGR_R,27000,27875,07:30:00,07:44:35,14
36,BUS36,LINEA_AGR_A_28800,LINEA_AGR,28800,29675,08:00:00,08:14:35,14
36,BUS36,LINEA_AGR_R_30600,LINEA_AGR_R,30600,31475,08:30:00,08:44:35,14
36,BUS36,LINEA_AGR_A_32400,LINEA_AGR,32400,33275,09:00:00,09:14:35,14
36,BUS36,LINEA_AGR_R_34200,LINEA_AGR_R,34200,35075,09:30:00,09:44:35,14
36,BUS36,LINEA_AGR_A_36000,LINEA_AGR,36000,36875,10:00:00,10:14:35,14
36,BUS36,LINEA_AGR_R_37800,LINEA_AGR_R,37800,38675,10:30:00,10:44:35,14
36,BUS36,LINEA_AGR_A_39600,LINEA_AGR,39600,40475,11:00:00,11:14:35,14
36,BUS36,LINEA_AGR_R_41400,LINEA_AGR_R,41400,42275,11:30:00,11:44:35,14
36,BUS36,LINEA_AGR_A_43200,LINEA_AGR,43200,44075,12:00:00,12:14:35,14
36,BUS36,LINEA_AGR_R_45000,LINEA_AGR_R,45000,45875,12:30:00,12:44:35,14
36,BUS36,LINEA_AGR_A_46800,LINEA_AGR,46800,47675,13:00:00,13:14:35,14
36,BUS36,LINEA_AGR_R_48600,LINEA_AGR_R,48600,49475,13:30:00,13:44:35,14
36,BUS36,LINEA_AGR_A_50400,LINEA_AGR,50400,51275,14:00:00,14:14:35,14
36,BUS36,LINEA_AGR_R_52200,LINEA_AGR_R,52200,53075,14:30:00,14:44:35,14
36,BUS36,LINEA_AGR_A_54000,LINEA_AGR,54000,54875,15:00:00,15:14:35,14
36,BUS36,LINEA_AGR_R_55800,LINEA_AGR_R,55800,56675,15:30:00,15:44:35,14
36,BUS36,LINEA_AGR_A_57600,LINEA_AGR,57600,58475,16:00:00,16:14:35,14
36,BUS36,LINEA_AGR_R_59400,LINEA_AGR_R,59400,60275,16:30:00,16:44:35,14
36,BUS36,LINEA_AGR_A_61200,LINEA_AGR,61200,62075,17:00:00,17:14:35,14
36,BUS36,LINEA_AGR_R_63000,LINEA_AGR_R,63000,63875,17:30:00,17:44:35,14
36,BUS36,LINEA_AGR_A_64800,LINEA_AGR,64800,65675,18:00:00,18:14:35,14
36,BUS36,LINEA_AGR_R_66600,LINEA_AGR_R,66600,67475,18:30:00,18:44:35,14
36,BUS36,LINEA_AGR_A_68400,LINEA_AGR,68400,69275,19:00:00,19:14:35,14
36,BUS36,LINEA_AGR_R_70200,LINEA_AGR_R,70200,71075,19:30:00,19:44:35,14
36,BUS36,LINEA_AGR_A_72000,LINEA_AGR,72000,72875,20:00:00,20:14:35,14
36,BUS36,LINEA_AGR_R_73800,LINEA_AGR_R,73800,74675,20:30:00,20:44:35,14
36,BUS36,LINEA_AGR_A_75600,LINEA_AGR,75600,76475,21:00:00,21:14:35,14
36,BUS36,LINEA_AGR_R_77400,LINEA_AGR_R,77400,78275,21:30:00,21:44:35,14
36,BUS36,LINEA_AGR_A_79200,LINEA_AGR,79200,80075,22:00:00,22:14:35,14
36,BUS36,LINEA_AGR_R_81000,LINEA_AGR_R,81000,81875,22:30:00,22:44:35,14
36,BUS36,LINEA_AGR_A_82800,LINEA_AGR,82800,83675,23:00:00,23:14:35,14
36,BUS36,LINEA_AGR_R_84600,LINEA_AGR_R,84600,85475,23:30:00,23:44:35,14
37,BUS37,LINEA_AGR_A_23400,LINEA_AGR,23400,24275,06:30:00,06:44:35,14
37,BUS37,LINEA_AGR_R_25200,LINEA_AGR_R,25200,26075,07:00:00,07:14:35,14
37,BUS37,LINEA_AGR_A_27000,LINEA_AGR,27000,27875,07:30:00,07:44:35,14
37,BUS37,LINEA_AGR_R_28800,LINEA_AGR_R,28800,29675,08:00:00,08:14:35,14
37,BUS37,LINEA_AGR_A_30600,LINEA_AGR,30600,31475,08:30:00,08:44:35,14
37,BUS37,LINEA_AGR_R_32400,LINEA_AGR_R,32400,33275,09:00:00,09:14:35,14
37,BUS37,LINEA_AGR_A_34200,LINEA_AGR,34200,35075,09:30:00,09:44:35,14
37,BUS37,LINEA_AGR_R_36000,LINEA_AGR_R,36000,36875,10:00:00,10:14:35,14
37,BUS37,LINEA_AGR_A_37800,LINEA_AGR,37800,38675,10:30:00,10:44:35,14
37,BUS37,LINEA_AGR_R_39600,LINEA_AGR_R,39600,40475,11:00:00,11:14:35,14
37,BUS37,LINEA_AGR_A_41400,LINEA_AGR,41400,42275,11:30:00,11:44:35,14
37,BUS37,LINEA_AGR_R_43200,LINEA_AGR_R,43200,44075,12:00:00,12:14:35,14
37,BUS37,LINEA_AGR_A_45000,LINEA_AGR,45000,45875,12:30:00,12:44:35,14
37,BUS37,LINEA_AGR_R_46800,LINEA_AGR_R,46800,47675,13:00:00,13:14:35,14
37,BUS37,LINEA_AGR_A_48600,LINEA_AGR,48600,49475,13:30:00,13:44:35,14
37,BUS37,LINEA_AGR_R_50400,LINEA_AGR_R,50400,51275,14:00:00,14:14:35,14
37,BUS37,LINEA_AGR_A_52200,LINEA_AGR,52200,53075,14:30:00,14:44:35,14
37,BUS37,LINEA_AGR_R_54000,LINEA_AGR_R,54000,54875,15:00:00,15:14:35,14
37,BUS37,LINEA_AGR_A_55800,LINEA_AGR,55800,56675,15:30:00,15:44:35,14
37,BUS37,LINEA_AGR_R_57600,LINEA_AGR_R,57600,58475,16:00:00,16:14:35,14
37,BUS37,LINEA_AGR_A_59400,LINEA_AGR,59400,60275,16:30:00,16:44:35,14
37,BUS37,LINEA_AGR_R_61200,LINEA_AGR_R,61200,62075,17:00:00,17:14:35,14
37,BUS37,LINEA_AGR_A_63000,LINEA_AGR,63000,63875,17:30:00,17:44:35,14
37,BUS37,LINEA_AGR_R_64800,LINEA_AGR_R,64800,65675,18:00:00,18:14:35,14
37,BUS37,LINEA_AGR_A_66600,LINEA_AGR,66600,67475,18:30:00,18:44:35,14
37,BUS37,LINEA_AGR_R_68400,LINEA_AGR_R,68400,69275,19:00:00,19:14:35,14
37,BUS37,LINEA_AGR_A_70200,LINEA_AGR,70200,71075,19:30:00,19:44:35,14
37,BUS37,LINEA_AGR_R_72000,LINEA_AGR_R,72000,72875,20:00:00,20:14:35,14
37,BUS37,LINEA_AGR_A_73800,LINEA_AGR,73800,74675,20:30:00,20:44:35,14
37,BUS37,LINEA_AGR_R_75600,LINEA_AGR_R,75600,76475,21:00:00,21:14:35,14
37,BUS37,LINEA_AGR_A_77400,LINEA_AGR,77400,78275,21:30:00,21:44:35,14
37,BUS37,LINEA_AGR_R_79200,LINEA_AGR_R,79200,80075,22:00:00,22:14:35,14
37,BUS37,LINEA_AGR_A_81000,LINEA_AGR,81000,81875,22:30:00,22:44:35,14
37,BUS37,LINEA_AGR_R_82800,LINEA_AGR_R,82800,83675,23:00:00,23:14:35,14
